,date,value
0,1996-03-18,12.15149921094161
1,1996-03-19,13.137822198842715
2,1996-03-20,21.094160967911627
3,1996-03-21,32.9431877958969
4,1996-03-22,26.617569700157812
5,1996-03-23,13.729615991583378
6,1996-03-24,11.65176223040505
7,1996-03-25,14.610731194108364
8,1996-03-26,15.938979484481852
9,1996-03-27,26.130983692793265
10,1996-03-28,40.149921094160966
11,1996-03-29,33.166754339821146
12,1996-03-30,13.755917937927407
13,1996-03-31,14.781693845344556
14,1996-04-01,17.951078379800105
15,1996-04-02,16.79379274066281
16,1996-04-03,33.08784850078906
17,1996-04-04,33.41662283008942
18,1996-04-05,28.037874802735402
19,1996-04-06,11.270384008416622
20,1996-04-07,12.795896896370332
21,1996-04-08,17.37243556023146
22,1996-04-09,17.29352972119937
23,1996-04-10,19.779063650710153
24,1996-04-11,30.11572856391373
25,1996-04-12,26.630720673329826
26,1996-04-13,14.584429247764335
27,1996-04-14,7.364544976328248
28,1996-04-15,12.335612835349815
29,1996-04-16,15.754865860073645
30,1996-04-17,22.409258285113097
31,1996-04-18,34.560757496054705
32,1996-04-19,28.603366649132035
33,1996-04-20,17.556549184639664
34,1996-04-21,11.993687532877432
35,1996-04-22,13.677012098895318
36,1996-04-23,15.57075223566544
37,1996-04-24,24.60547080483956
38,1996-04-25,35.96791162546028
39,1996-04-26,28.64281956864808
40,1996-04-27,15.860073645449763
41,1996-04-28,14.400315623356128
42,1996-04-29,19.555497106785904
43,1996-04-30,19.647553918990006
44,1996-05-01,23.448185165702263
45,1996-05-02,36.888479747501314
46,1996-05-03,24.539715938979484
47,1996-05-04,0.0
48,1996-05-05,26.44660704892162
49,1996-05-06,18.24039978958443
50,1996-05-07,19.96317727511836
51,1996-05-08,31.7859021567596
52,1996-05-09,39.67648605996844
53,1996-05-10,28.89268805891636
54,1996-05-11,17.885323513940033
55,1996-05-12,15.886375591793792
56,1996-05-13,13.861125723303525
57,1996-05-14,13.663861125723303
58,1996-05-15,20.397159389794844
59,1996-05-16,29.53708574434508
60,1996-05-17,26.985796948974222
61,1996-05-18,14.57127827459232
62,1996-05-19,19.73961073119411
63,1996-05-20,12.34876380852183
64,1996-05-21,13.874276696475539
65,1996-05-22,21.35718043135192
66,1996-05-23,34.639663335086794
67,1996-05-24,27.091004734350342
68,1996-05-25,0.0
69,1996-05-26,11.138874276696475
70,1996-05-27,15.399789584429248
71,1996-05-28,15.76801683324566
72,1996-05-29,21.856917411888478
73,1996-05-30,34.74487112046292
74,1996-05-31,25.486586007364544
75,1996-06-01,18.924250394529196
76,1996-06-02,15.057864281956865
