,date,value
0,1996-03-18,7.78537611783272
1,1996-03-19,10.691741188847974
2,1996-03-20,0.5654918463966333
3,1996-03-21,19.976328248290372
4,1996-03-22,15.478695423461335
5,1996-03-23,4.037348763808522
6,1996-03-24,8.692793266701736
7,1996-03-25,7.667017359284587
8,1996-03-26,8.75854813256181
9,1996-03-27,12.546028406102051
10,1996-03-28,18.450815360336666
11,1996-03-29,21.541294055760126
12,1996-03-30,3.3140452393477116
13,1996-03-31,9.850078905839032
14,1996-04-01,6.378221988427144
15,1996-04-02,5.760126249342451
16,1996-04-03,14.360862703840084
17,1996-04-04,18.148342977380327
18,1996-04-05,19.621251972645975
19,1996-04-06,4.313519200420831
20,1996-04-07,5.023671751709626
21,1996-04-08,14.32140978432404
22,1996-04-09,12.598632298790111
23,1996-04-10,4.826407154129406
24,1996-04-11,13.558653340347187
25,1996-04-12,15.689110994213571
26,1996-04-13,5.891635981062598
27,1996-04-14,2.472382956338769
28,1996-04-15,5.641767490794319
29,1996-04-16,9.48185165702262
30,1996-04-17,4.221462388216728
31,1996-04-18,1.1309836927932666
32,1996-04-19,0.0
33,1996-04-20,0.0
34,1996-04-21,19.48974224092583
35,1996-04-22,5.668069437138349
36,1996-04-23,9.271436086270384
37,1996-04-24,13.782219884271436
38,1996-04-25,19.292477643345606
39,1996-04-26,2.459231983166754
40,1996-04-27,0.0
41,1996-04-28,0.0
42,1996-04-29,8.179905312993162
43,1996-04-30,10.533929510783798
44,1996-05-01,11.8753287743293
45,1996-05-02,18.43766438716465
46,1996-05-03,19.673855865334033
47,1996-05-04,0.0
48,1996-05-05,14.347711730668069
49,1996-05-06,12.17780115728564
50,1996-05-07,9.810625986322988
51,1996-05-08,0.8942661756970016
52,1996-05-09,23.908469226722776
53,1996-05-10,18.950552340873223
54,1996-05-11,4.747501315097317
55,1996-05-12,8.442924776433456
56,1996-05-13,8.403471856917411
57,1996-05-14,9.784324039978959
58,1996-05-15,9.797475013150974
59,1996-05-16,15.899526564965807
60,1996-05-17,6.496580746975276
61,1996-05-18,0.0
62,1996-05-19,7.2198842714360865
63,1996-05-20,7.75907417148869
64,1996-05-21,10.691741188847974
65,1996-05-22,10.941609679116254
66,1996-05-23,16.701735928458707
67,1996-05-24,20.002630194634403
68,1996-05-25,0.0
69,1996-05-26,16.044187269857968
70,1996-05-27,15.136770120988952
71,1996-05-28,10.270910047343504
72,1996-05-29,10.586533403471856
73,1996-05-30,19.239873750657548
74,1996-05-31,20.804839558127302
75,1996-06-01,6.154655444502893
76,1996-06-02,10.257759074171489
77,1996-06-03,9.731720147290899
78,1996-06-04,11.467648605996844
79,1996-06-05,10.67859021567596
80,1996-06-06,15.597054182009469
81,1996-06-07,20.252498684902683
82,1996-06-08,5.733824302998422
83,1996-06-09,12.453971593897949
84,1996-06-10,8.67964229352972
85,1996-06-11,10.90215675960021
86,1996-06-12,11.086270384008417
87,1996-06-13,16.754339821146765
88,1996-06-14,17.451341399263544
89,1996-06-15,5.286691215149921
90,1996-06-16,9.836927932667017
91,1996-06-17,9.534455549710678
92,1996-06-18,10.520778537611783
93,1996-06-19,10.560231457127827
94,1996-06-20,18.424513413992635
95,1996-06-21,18.674381904260915
96,1996-06-22,3.840084166228301
97,1996-06-23,12.467122567069962
98,1996-06-24,8.403471856917411
99,1996-06-25,11.322987901104682
100,1996-06-26,9.70541820094687
101,1996-06-27,19.726459758022095
102,1996-06-28,22.974750131509733
103,1996-06-29,6.404523934771173
104,1996-06-30,9.560757496054707
105,1996-07-01,12.019989479221463
106,1996-07-02,10.652288269331931
107,1996-07-03,11.23093108890058
108,1996-07-04,17.54339821146765
109,1996-07-05,18.595476065228826
110,1996-07-06,4.879011046817465
111,1996-07-07,9.994739610731195
112,1996-07-08,7.4566017885323514
113,1996-07-09,9.75802209363493
114,1996-07-10,10.691741188847974
115,1996-07-11,19.43713834823777
116,1996-07-12,20.147290899526563
117,1996-07-13,16.21514992109416
118,1996-07-14,10.48132561809574
119,1996-07-15,13.058916359810626
120,1996-07-16,13.045765386638612
121,1996-07-17,12.12519726459758
122,1996-07-18,18.990005260389268
123,1996-07-19,18.358758548132563
124,1996-07-20,5.023671751709626
125,1996-07-21,11.020515518148343
126,1996-07-22,6.220410310362967
127,1996-07-23,8.403471856917411
128,1996-07-24,13.506049447659127
129,1996-07-25,15.781167806417676
130,1996-07-26,20.173592845870594
131,1996-07-27,5.799579168858496
132,1996-07-28,8.56128353498159
133,1996-07-29,8.442924776433456
134,1996-07-30,9.67911625460284
135,1996-07-31,14.308258811152026
136,1996-08-01,17.977380326144136
137,1996-08-02,19.200420831141503
138,1996-08-03,5.983692793266702
139,1996-08-04,11.283534981588637
140,1996-08-05,9.442398737506576
141,1996-08-06,11.204629142556549
142,1996-08-07,12.664387164650185
143,1996-08-08,14.676486059968438
144,1996-08-09,15.728563913729616
145,1996-08-10,4.655444502893214
146,1996-08-11,11.073119410836401
147,1996-08-12,8.048395581273015
148,1996-08-13,13.137822198842715
149,1996-08-14,15.136770120988952
150,1996-08-15,15.465544450289322
151,1996-08-16,20.55497106785902
152,1996-08-17,4.208311415044713
153,1996-08-18,11.336138874276697
154,1996-08-19,8.193056286165175
155,1996-08-20,9.245134139926355
156,1996-08-21,11.70436612309311
157,1996-08-22,15.96528143082588
158,1996-08-23,22.251446607048923
159,1996-08-24,5.549710678590215
160,1996-08-25,7.5355076275644395
161,1996-08-26,10.323513940031562
162,1996-08-27,11.4281956864808
163,1996-08-28,11.546554445028931
164,1996-08-29,18.503419253024724
165,1996-08-30,20.699631772751182
166,1996-08-31,5.773277222514466
167,1996-09-01,13.387690689110995
168,1996-09-02,10.547080483955813
169,1996-09-03,10.15255128879537
170,1996-09-04,11.67806417674908
171,1996-09-05,18.108890057864283
172,1996-09-06,18.3061546554445
173,1996-09-07,3.8532351394003155
174,1996-09-08,9.850078905839032
175,1996-09-09,10.981062598632299
176,1996-09-10,10.67859021567596
177,1996-09-11,9.90268279852709
178,1996-09-12,16.93845344555497
179,1996-09-13,22.33035244608101
180,1996-09-14,7.6407154129405574
181,1996-09-15,10.520778537611783
182,1996-09-16,8.456075749605471
183,1996-09-17,6.08890057864282
184,1996-09-18,10.507627564439769
185,1996-09-19,14.807995791688585
186,1996-09-20,18.700683850604946
187,1996-09-21,6.273014203051026
188,1996-09-22,8.28511309836928
189,1996-09-23,8.613887427669647
190,1996-09-24,17.12256706996318
191,1996-09-25,19.41083640189374
192,1996-09-26,17.175170962651237
193,1996-09-27,19.83166754339821
194,1996-09-28,6.417674907943188
195,1996-09-29,13.782219884271436
196,1996-09-30,12.611783271962125
197,1996-10-01,11.954234613361388
198,1996-10-02,9.968437664387165
199,1996-10-03,18.38506049447659
200,1996-10-04,20.96265123619148
201,1996-10-05,8.127301420305102
202,1996-10-06,10.336664913203577
203,1996-10-07,8.28511309836928
204,1996-10-08,10.034192530247239
205,1996-10-09,10.967911625460284
206,1996-10-10,14.8211467648606
207,1996-10-11,19.621251972645975
208,1996-10-12,4.471330878485008
209,1996-10-13,8.916359810625986
210,1996-10-14,8.719095213045765
211,1996-10-15,8.771699105733825
212,1996-10-16,12.033140452393477
213,1996-10-17,17.398737506575486
214,1996-10-18,22.067332982640714
215,1996-10-19,5.944239873750657
216,1996-10-20,10.165702261967386
217,1996-10-21,5.904786954234614
218,1996-10-22,9.15307732772225
219,1996-10-23,10.665439242503945
220,1996-10-24,15.281430825881115
221,1996-10-25,0.0
222,1996-10-26,0.0
223,1996-10-27,0.144660704892162
224,1996-10-28,1.9068911099421357
225,1996-10-29,6.8779589689637035
226,1996-10-30,12.743293003682272
227,1996-10-31,14.242503945291952
228,1996-11-01,25.710152551288797
229,1996-11-02,9.48185165702262
230,1996-11-03,11.415044713308784
231,1996-11-04,9.350341925302473
232,1996-11-05,11.546554445028931
