,date,value
0,2020-01-01,211800.0
1,2020-01-02,489900.0
2,2020-01-03,402800.0
3,2020-01-04,1101100.0
4,2020-01-05,917300.0
5,2020-01-06,2195100.0
6,2020-01-07,463800.0
7,2020-01-08,1048500.0
8,2020-01-09,5437200.0
9,2020-01-10,4104900.0
10,2020-01-11,2259500.0
11,2020-01-12,796000.0
12,2020-01-13,2566800.0
13,2020-01-14,4127700.0
14,2020-01-15,4114400.0
15,2020-01-16,4991000.0
16,2020-01-17,4664900.0
17,2020-01-18,934000.0
18,2020-01-19,898200.0
19,2020-01-20,2104400.0
20,2020-01-21,3676300.0
21,2020-01-22,3907800.0
22,2020-01-23,1516100.0
23,2020-01-24,2930400.0
24,2020-01-25,2388900.0
25,2020-01-26,787100.0
26,2020-01-27,2315500.0
27,2020-01-28,3945900.0
28,2020-01-29,2785000.0
29,2020-01-30,1550400.0
30,2020-01-31,4843800.0
31,2020-02-01,2246800.0
32,2020-02-02,801200.0
33,2020-02-03,4535900.0
34,2020-02-04,2720200.0
35,2020-02-05,4523200.0
36,2020-02-06,2040200.0
37,2020-02-07,3466700.0
38,2020-02-08,822600.0
39,2020-02-09,561900.0
40,2020-02-10,2871400.0
41,2020-02-11,2814400.0
42,2020-02-12,6351300.0
43,2020-02-13,1244300.0
44,2020-02-14,3773300.0
45,2020-02-15,1170500.0
46,2020-02-16,400900.0
47,2020-02-17,2991000.0
48,2020-02-18,2302400.0
49,2020-02-19,1460600.0
50,2020-02-20,4033300.0
51,2020-02-21,2714100.0
52,2020-02-22,1767400.0
53,2020-02-23,796900.0
54,2020-02-24,877500.0
55,2020-02-25,5051000.0
56,2020-02-26,4680100.0
57,2020-02-27,5176700.0
58,2020-02-28,6595100.0
59,2020-02-29,1620400.0
60,2020-03-01,1883800.0
61,2020-03-02,3838300.0
62,2020-03-03,2472800.0
63,2020-03-04,3555700.0
64,2020-03-05,3465000.0
65,2020-03-06,3214900.0
66,2020-03-07,1513700.0
67,2020-03-08,366700.0
68,2020-03-09,2616300.0
69,2020-03-10,6928500.0
70,2020-03-11,3394300.0
71,2020-03-12,4746600.0
72,2020-03-13,4259600.0
73,2020-03-14,1318000.0
74,2020-03-15,538000.0
75,2020-03-16,1570300.0
76,2020-03-17,9457000.0
77,2020-03-18,4694700.0
78,2020-03-19,2235100.0
79,2020-03-20,3229600.0
80,2020-03-21,2080200.0
81,2020-03-22,955100.0
82,2020-03-23,3480900.0
83,2020-03-24,2926900.0
84,2020-03-25,2878000.0
85,2020-03-26,3649100.0
86,2020-03-27,9890100.0
87,2020-03-28,1355200.0
88,2020-03-29,983600.0
89,2020-03-30,5634600.0
90,2020-03-31,4455200.0
91,2020-04-01,1317400.0
92,2020-04-02,1521600.0
93,2020-04-03,4933000.0
94,2020-04-04,2074200.0
95,2020-04-05,730600.0
96,2020-04-06,1909300.0
97,2020-04-07,2206800.0
98,2020-04-08,1698800.0
99,2020-04-09,1862700.0
100,2020-04-10,1994700.0
101,2020-04-11,957400.0
102,2020-04-12,597800.0
103,2020-04-13,4457300.0
104,2020-04-14,2272300.0
105,2020-04-15,3682700.0
106,2020-04-16,3943700.0
107,2020-04-17,2112800.0
108,2020-04-18,756900.0
109,2020-04-19,323900.0
110,2020-04-20,2512400.0
111,2020-04-21,1894200.0
112,2020-04-22,3048900.0
113,2020-04-23,3565800.0
114,2020-04-24,1507500.0
115,2020-04-25,1038400.0
116,2020-04-26,614500.0
117,2020-04-27,1940400.0
118,2020-04-28,1295200.0
119,2020-04-29,3100900.0
120,2020-04-30,5178900.0
121,2020-05-01,553500.0
122,2020-05-02,443200.0
123,2020-05-03,785000.0
124,2020-05-04,737800.0
125,2020-05-05,1984700.0
126,2020-05-06,2460400.0
127,2020-05-07,4012400.0
128,2020-05-08,3341600.0
129,2020-05-09,225200.0
130,2020-05-10,367200.0
131,2020-05-11,1363400.0
132,2020-05-12,3041400.0
133,2020-05-13,3141200.0
134,2020-05-14,1824800.0
135,2020-05-15,3427500.0
136,2020-05-16,1422900.0
137,2020-05-17,232200.0
138,2020-05-18,1601500.0
139,2020-05-19,4040700.0
140,2020-05-20,4051100.0
141,2020-05-21,1728600.0
142,2020-05-22,3508200.0
143,2020-05-23,903400.0
144,2020-05-24,185000.0
145,2020-05-25,1662800.0
146,2020-05-26,5390600.0
147,2020-05-27,2770800.0
148,2020-05-28,3625800.0
149,2020-05-29,4272200.0
150,2020-05-30,1231500.0
151,2020-05-31,340600.0
152,2020-06-01,2785300.0
153,2020-06-02,4207900.0
154,2020-06-03,3998100.0
155,2020-06-04,5094200.0
156,2020-06-05,4520400.0
157,2020-06-06,789100.0
158,2020-06-07,504400.0
159,2020-06-08,3976600.0
160,2020-06-09,2786000.0
161,2020-06-10,5096700.0
162,2020-06-11,4567700.0
163,2020-06-12,876900.0
164,2020-06-13,826800.0
165,2020-06-14,613300.0
166,2020-06-15,2491300.0
167,2020-06-16,4205400.0
168,2020-06-17,4029300.0
169,2020-06-18,2732900.0
170,2020-06-19,1954300.0
