,date,value
0,2021-05-30,45000.0
1,2021-05-31,3617000.0
2,2021-06-01,6984000.0
3,2021-06-02,6550000.0
4,2021-06-03,4346000.0
5,2021-06-04,6788600.0
6,2021-06-05,2664000.0
7,2021-06-06,3233000.0
8,2021-06-07,5391000.0
9,2021-06-08,2827000.0
10,2021-06-09,6148000.0
11,2021-06-10,5014000.0
12,2021-06-11,7002000.0
13,2021-06-12,4097000.0
14,2021-06-13,10952000.0
15,2021-06-14,3330000.0
16,2021-06-15,3598000.0
17,2021-06-16,5956000.0
18,2021-06-17,9678000.0
19,2021-06-18,9373000.0
20,2021-06-19,3297000.0
21,2021-06-20,2711000.0
22,2021-06-21,6732000.0
23,2021-06-22,2479000.0
24,2021-06-23,3949000.0
25,2021-06-24,4186000.0
26,2021-06-25,5471000.0
27,2021-06-26,1971000.0
28,2021-06-27,2459000.0
29,2021-06-28,2766300.0
30,2021-06-29,3501000.0
31,2021-06-30,6952000.0
32,2021-07-01,5637000.0
33,2021-07-02,4996000.0
34,2021-07-03,3134000.0
35,2021-07-04,1706000.0
36,2021-07-05,9587600.0
37,2021-07-06,7186000.0
38,2021-07-07,6535000.0
39,2021-07-08,4697000.0
40,2021-07-09,5618000.0
41,2021-07-10,4116000.0
42,2021-07-11,2857000.0
43,2021-07-12,5275000.0
44,2021-07-13,973000.0
45,2021-07-14,10658000.0
46,2021-07-15,11932000.0
47,2021-07-16,4540600.0
48,2021-07-17,3142000.0
49,2021-07-18,4032000.0
50,2021-07-19,4366000.0
51,2021-07-20,4369100.0
52,2021-07-21,4119000.0
53,2021-07-22,4148000.0
54,2021-07-23,5061000.0
55,2021-07-24,3885000.0
56,2021-07-25,1363000.0
57,2021-07-26,5200000.0
58,2021-07-27,4406000.0
59,2021-07-28,4720000.0
60,2021-07-29,4819000.0
61,2021-07-30,5873000.0
62,2021-07-31,3435000.0
63,2021-08-01,3451000.0
64,2021-08-02,6830000.0
65,2021-08-03,6453000.0
66,2021-08-04,5908000.0
67,2021-08-05,6274000.0
68,2021-08-06,6660000.0
69,2021-08-07,3809000.0
70,2021-08-08,2971000.0
71,2021-08-09,5376600.0
72,2021-08-10,4047000.0
73,2021-08-11,5699000.0
74,2021-08-12,5541000.0
75,2021-08-13,8114000.0
76,2021-08-14,4847000.0
77,2021-08-15,4173000.0
78,2021-08-16,7612000.0
79,2021-08-17,5056000.0
80,2021-08-18,4341000.0
81,2021-08-19,6647000.0
82,2021-08-20,4932000.0
83,2021-08-21,2921000.0
84,2021-08-22,3150000.0
85,2021-08-23,4655000.0
86,2021-08-24,3055000.0
87,2021-08-25,7476000.0
88,2021-08-26,6586000.0
89,2021-08-27,4057000.0
90,2021-08-28,3738000.0
91,2021-08-29,1929000.0
92,2021-08-30,3563000.0
93,2021-08-31,7367000.0
94,2021-09-01,9053000.0
95,2021-09-02,3767000.0
96,2021-09-03,9757000.0
97,2021-09-04,4896000.0
98,2021-09-05,4828000.0
99,2021-09-06,6727000.0
100,2021-09-07,6344000.0
101,2021-09-08,5119000.0
102,2021-09-09,5766000.0
103,2021-09-10,5444000.0
104,2021-09-11,4261000.0
105,2021-09-12,4680000.0
106,2021-09-13,7481000.0
107,2021-09-14,6434000.0
108,2021-09-15,5948000.0
109,2021-09-16,4648000.0
110,2021-09-17,5091000.0
111,2021-09-18,4718000.0
112,2021-09-19,2380300.0
113,2021-09-20,8751000.0
114,2021-09-21,4224000.0
115,2021-09-22,5769000.0
116,2021-09-23,4495000.0
117,2021-09-24,4372000.0
118,2021-09-25,4511000.0
119,2021-09-26,3975000.0
120,2021-09-27,6881000.0
121,2021-09-28,5962000.0
122,2021-09-29,6367000.0
123,2021-09-30,10037000.0
124,2021-10-01,7917000.0
125,2021-10-02,4888600.0
126,2021-10-03,7947000.0
127,2021-10-04,6448000.0
128,2021-10-05,5309000.0
129,2021-10-06,5731900.0
130,2021-10-07,6419000.0
131,2021-10-08,8452000.0
132,2021-10-09,5725000.0
133,2021-10-10,3850000.0
134,2021-10-11,10198000.0
135,2021-10-12,7626000.0
136,2021-10-13,6469000.0
137,2021-10-14,4763000.0
138,2021-10-15,8786000.0
139,2021-10-16,2873000.0
140,2021-10-17,3603000.0
141,2021-10-18,7202000.0
142,2021-10-19,8416000.0
143,2021-10-20,5331000.0
144,2021-10-21,6079000.0
145,2021-10-22,4259000.0
146,2021-10-23,2612000.0
147,2021-10-24,3108000.0
148,2021-10-25,660000.0
149,2021-10-26,3142000.0
150,2021-10-27,2150000.0
151,2021-10-28,5178000.0
152,2021-10-29,5721000.0
153,2021-10-30,3677000.0
154,2021-10-31,4156000.0
155,2021-11-01,5221000.0
156,2021-11-02,7172000.0
157,2021-11-03,3709000.0
158,2021-11-04,4060000.0
159,2021-11-05,2880000.0
160,2021-11-06,2678000.0
161,2021-11-07,1458000.0
162,2021-11-08,7553000.0
163,2021-11-09,6104000.0
164,2021-11-10,6299000.0
165,2021-11-11,5945000.0
166,2021-11-12,7244000.0
167,2021-11-13,3043300.0
168,2021-11-14,2152300.0
169,2021-11-15,6058000.0
170,2021-11-16,6357000.0
171,2021-11-17,7285000.0
172,2021-11-18,4836000.0
