,date,value
0,2020-09-02,4159600.0
1,2020-09-03,4653700.0
2,2020-09-04,4337600.0
3,2020-09-05,837000.0
4,2020-09-06,1461500.0
5,2020-09-07,6359700.0
6,2020-09-08,4089900.0
7,2020-09-09,3388700.0
8,2020-09-10,5202000.0
9,2020-09-11,5327100.0
10,2020-09-12,2791300.0
11,2020-09-13,1189300.0
12,2020-09-14,4288400.0
13,2020-09-15,3090900.0
14,2020-09-16,2689000.0
15,2020-09-17,1831800.0
16,2020-09-18,4564900.0
17,2020-09-19,3051500.0
18,2020-09-20,2000500.0
19,2020-09-21,3320100.0
20,2020-09-22,3629500.0
21,2020-09-23,2539300.0
22,2020-09-24,5195200.0
23,2020-09-25,3897100.0
24,2020-09-26,4317900.0
25,2020-09-27,2533600.0
26,2020-09-28,3002100.0
27,2020-09-29,4233100.0
28,2020-09-30,5790800.0
29,2020-10-01,5656200.0
30,2020-10-02,4881300.0
31,2020-10-03,3636900.0
32,2020-10-04,2178100.0
33,2020-10-05,4292200.0
34,2020-10-06,6158100.0
35,2020-10-07,4177900.0
36,2020-10-08,6539100.0
37,2020-10-09,1879800.0
38,2020-10-10,4666600.0
39,2020-10-11,2007100.0
40,2020-10-12,5526300.0
41,2020-10-13,3572200.0
42,2020-10-14,3837200.0
43,2020-10-15,4227600.0
44,2020-10-16,4257700.0
45,2020-10-17,4348700.0
46,2020-10-18,3211000.0
47,2020-10-19,4038400.0
48,2020-10-20,3919700.0
49,2020-10-21,3644700.0
50,2020-10-22,4600700.0
51,2020-10-23,3976200.0
52,2020-10-24,3861700.0
53,2020-10-25,1701400.0
54,2020-10-26,2195100.0
55,2020-10-27,2673100.0
56,2020-10-28,5226600.0
57,2020-10-29,3934800.0
58,2020-10-30,5612000.0
59,2020-10-31,3961300.0
60,2020-11-01,4080200.0
61,2020-11-02,200.0
62,2020-11-03,7130200.0
63,2020-11-04,4106900.0
64,2020-11-05,4019400.0
65,2020-11-06,4111700.0
66,2020-11-07,3749500.0
67,2020-11-08,2659600.0
68,2020-11-09,4171700.0
69,2020-11-10,5587000.0
70,2020-11-11,5636900.0
71,2020-11-12,5408600.0
72,2020-11-13,4126000.0
73,2020-11-14,4926500.0
74,2020-11-15,3641700.0
75,2020-11-16,5184200.0
76,2020-11-17,4221800.0
77,2020-11-18,3629400.0
78,2020-11-19,4434700.0
79,2020-11-20,4006800.0
80,2020-11-21,3237800.0
81,2020-11-22,2780000.0
82,2020-11-23,4563300.0
83,2020-11-24,2385200.0
84,2020-11-25,5851900.0
85,2020-11-26,2917900.0
86,2020-11-27,5040300.0
87,2020-11-28,3689100.0
88,2020-11-29,3702200.0
89,2020-11-30,4202200.0
90,2020-12-01,7313600.0
91,2020-12-02,3333500.0
92,2020-12-03,6329900.0
93,2020-12-04,3627200.0
94,2020-12-05,4634800.0
95,2020-12-06,2093400.0
96,2020-12-07,4062200.0
97,2020-12-08,5066200.0
98,2020-12-09,3478100.0
99,2020-12-10,4394000.0
100,2020-12-11,4782600.0
101,2020-12-12,2720600.0
102,2020-12-13,1760500.0
103,2020-12-14,5680400.0
104,2020-12-15,4800400.0
105,2020-12-16,6222200.0
106,2020-12-17,5070000.0
107,2020-12-18,4305500.0
108,2020-12-19,3372300.0
109,2020-12-20,2156000.0
110,2020-12-21,4602000.0
111,2020-12-22,5008500.0
112,2020-12-23,3703800.0
113,2020-12-24,6848000.0
114,2020-12-25,6048200.0
115,2020-12-26,2995800.0
116,2020-12-27,2510800.0
117,2020-12-28,8204100.0
118,2020-12-29,6724400.0
119,2020-12-30,7355400.0
120,2020-12-31,4897600.0
121,2021-01-01,362800.0
122,2021-01-02,2425400.0
123,2021-01-03,1953900.0
124,2021-01-04,3436600.0
125,2021-01-05,2700400.0
126,2021-01-06,2003400.0
127,2021-01-07,2179900.0
128,2021-01-08,3636100.0
129,2021-01-09,3129300.0
130,2021-01-10,1293500.0
131,2021-01-11,3289900.0
132,2021-01-12,4619200.0
133,2021-01-13,5893300.0
134,2021-01-14,5706100.0
135,2021-01-15,7206700.0
136,2021-01-16,3254600.0
137,2021-01-17,1999800.0
138,2021-01-18,4892300.0
139,2021-01-19,3003500.0
140,2021-01-20,4500100.0
141,2021-01-21,6673500.0
142,2021-01-22,3960300.0
143,2021-01-23,2018200.0
144,2021-01-24,1227500.0
145,2021-01-25,2424800.0
146,2021-01-26,5585100.0
147,2021-01-27,4036700.0
148,2021-01-28,4471000.0
149,2021-01-29,3478500.0
150,2021-01-30,4213100.0
151,2021-01-31,1640500.0
152,2021-02-01,3576800.0
153,2021-02-02,4575600.0
154,2021-02-03,5354300.0
155,2021-02-04,5031300.0
156,2021-02-05,4002500.0
157,2021-02-06,3293500.0
