,date,value
0,2020-01-01,81100.0
1,2020-01-02,23300.0
2,2020-01-03,181400.0
3,2020-01-04,614600.0
4,2020-01-05,881800.0
5,2020-01-06,229800.0
6,2020-01-07,78600.0
7,2020-01-08,652800.0
8,2020-01-09,1303100.0
9,2020-01-10,2978600.0
10,2020-01-11,801600.0
11,2020-01-12,331800.0
12,2020-01-13,2800400.0
13,2020-01-14,3560800.0
14,2020-01-15,3125100.0
15,2020-01-16,1927400.0
16,2020-01-17,1731300.0
17,2020-01-18,340500.0
18,2020-01-19,930400.0
19,2020-01-20,3079600.0
20,2020-01-21,2521200.0
21,2020-01-22,1211400.0
22,2020-01-23,2141000.0
23,2020-01-24,2673100.0
24,2020-01-25,1526800.0
25,2020-01-26,510700.0
26,2020-01-27,4596700.0
27,2020-01-28,4238200.0
28,2020-01-29,3491900.0
29,2020-01-30,2270500.0
30,2020-01-31,2380200.0
31,2020-02-01,751900.0
32,2020-02-02,438600.0
33,2020-02-03,3859000.0
34,2020-02-04,4913000.0
35,2020-02-05,3390600.0
36,2020-02-06,1426900.0
37,2020-02-07,2595900.0
38,2020-02-08,1349100.0
39,2020-02-09,879200.0
40,2020-02-10,1273100.0
41,2020-02-11,0.0
42,2020-02-12,2599300.0
43,2020-02-13,1416200.0
44,2020-02-14,4992650.0
45,2020-02-15,494000.0
46,2020-02-16,911500.0
47,2020-02-17,5143000.0
48,2020-02-18,1622400.0
49,2020-02-19,2468900.0
50,2020-02-20,2258100.0
51,2020-02-21,2508600.0
52,2020-02-22,857000.0
53,2020-02-23,643900.0
54,2020-02-24,626700.0
55,2020-02-25,4040700.0
56,2020-02-26,2059000.0
57,2020-02-27,2544200.0
58,2020-02-28,3649700.0
59,2020-02-29,760200.0
60,2020-03-01,510800.0
61,2020-03-02,3538800.0
62,2020-03-03,4929400.0
63,2020-03-04,3719300.0
64,2020-03-05,3291400.0
65,2020-03-06,4457100.0
66,2020-03-07,1587400.0
67,2020-03-08,564800.0
68,2020-03-09,1344900.0
69,2020-03-10,3068500.0
70,2020-03-11,3148000.0
71,2020-03-12,2553800.0
72,2020-03-13,6892000.0
73,2020-03-14,560600.0
74,2020-03-15,628900.0
75,2020-03-16,4945700.0
76,2020-03-17,4305200.0
77,2020-03-18,2195300.0
78,2020-03-19,2267300.0
79,2020-03-20,2254500.0
80,2020-03-21,370800.0
81,2020-03-22,399600.0
82,2020-03-23,3440400.0
83,2020-03-24,1577300.0
84,2020-03-25,2304200.0
85,2020-03-26,3301400.0
86,2020-03-27,1052600.0
87,2020-03-28,7000.0
88,2020-03-29,75900.0
89,2020-03-30,314300.0
90,2020-03-31,498200.0
91,2020-04-01,436300.0
92,2020-04-02,306400.0
93,2020-04-03,951300.0
94,2020-04-04,253900.0
95,2020-04-05,368200.0
96,2020-04-06,1913200.0
97,2020-04-07,1099000.0
98,2020-04-08,1059600.0
99,2020-04-09,1000100.0
100,2020-04-10,1539400.0
101,2020-04-11,446900.0
102,2020-04-12,836900.0
103,2020-04-13,689100.0
104,2020-04-14,454500.0
105,2020-04-15,293300.0
106,2020-04-16,1249200.0
107,2020-04-17,1345000.0
108,2020-04-18,75500.0
109,2020-04-19,226000.0
110,2020-04-20,876800.0
111,2020-04-21,246500.0
112,2020-04-22,1137700.0
113,2020-04-23,402200.0
114,2020-04-24,1331800.0
115,2020-04-25,908900.0
116,2020-04-26,173700.0
117,2020-04-27,908500.0
118,2020-04-28,1448500.0
119,2020-04-29,833500.0
120,2020-04-30,524700.0
121,2020-05-01,774900.0
122,2020-05-02,270800.0
123,2020-05-03,14200.0
124,2020-05-04,1055300.0
125,2020-05-05,878300.0
126,2020-05-06,963200.0
127,2020-05-07,654400.0
128,2020-05-08,860000.0
129,2020-05-09,57500.0
130,2020-05-10,517700.0
131,2020-05-11,828800.0
132,2020-05-12,331900.0
133,2020-05-13,0.0
134,2020-05-14,517400.0
135,2020-05-15,2275600.0
136,2020-05-16,143100.0
137,2020-05-17,295500.0
138,2020-05-18,972000.0
139,2020-05-19,373700.0
140,2020-05-20,420500.0
141,2020-05-21,1067400.0
142,2020-05-22,1029500.0
143,2020-05-23,241400.0
144,2020-05-24,431700.0
145,2020-05-25,1268600.0
146,2020-05-26,337600.0
147,2020-05-27,2021900.0
148,2020-05-28,2124200.0
149,2020-05-29,3872200.0
150,2020-05-30,346100.0
151,2020-05-31,176900.0
152,2020-06-01,707800.0
153,2020-06-02,1125400.0
154,2020-06-03,1181700.0
155,2020-06-04,479300.0
156,2020-06-05,1686300.0
157,2020-06-06,402800.0
158,2020-06-07,392900.0
159,2020-06-08,1712800.0
160,2020-06-09,1482200.0
161,2020-06-10,952800.0
162,2020-06-11,4657400.0
163,2020-06-12,366900.0
164,2020-06-13,393400.0
165,2020-06-14,671400.0
166,2020-06-15,448200.0
167,2020-06-16,3741800.0
168,2020-06-17,912900.0
169,2020-06-18,3045900.0
170,2020-06-19,1655300.0
171,2020-06-20,508500.0
172,2020-06-21,308300.0
173,2020-06-22,2578600.0
174,2020-06-23,1468000.0
175,2020-06-24,1068100.0
176,2020-06-25,1584300.0
177,2020-06-26,2311000.0
178,2020-06-27,926500.0
179,2020-06-28,675700.0
180,2020-06-29,3016900.0
181,2020-06-30,2475300.0
182,2020-07-01,1426200.0
183,2020-07-02,4486200.0
184,2020-07-03,1760200.0
185,2020-07-04,1446000.0
186,2020-07-05,565600.0
187,2020-07-06,3740300.0
188,2020-07-07,3692400.0
189,2020-07-08,2192600.0
190,2020-07-09,2500.0
191,2020-07-10,3380600.0
192,2020-07-11,608600.0
193,2020-07-12,373600.0
194,2020-07-13,1684000.0
195,2020-07-14,2476500.0
196,2020-07-15,2873800.0
197,2020-07-16,2227800.0
198,2020-07-17,3353200.0
199,2020-07-18,478300.0
200,2020-07-19,382800.0
201,2020-07-20,3248800.0
202,2020-07-21,1817300.0
203,2020-07-22,2955600.0
204,2020-07-23,2875800.0
205,2020-07-24,1110500.0
206,2020-07-25,375900.0
207,2020-07-26,763300.0
208,2020-07-27,1944200.0
209,2020-07-28,2087600.0
210,2020-07-29,3206200.0
211,2020-07-30,2140200.0
212,2020-07-31,4565200.0
213,2020-08-01,925200.0
214,2020-08-02,571000.0
215,2020-08-03,3323200.0
216,2020-08-04,3180800.0
217,2020-08-05,2121800.0
218,2020-08-06,4169300.0
219,2020-08-07,3076008.0
220,2020-08-08,1304000.0
221,2020-08-09,1140900.0
222,2020-08-10,2263200.0
223,2020-08-11,1220300.0
224,2020-08-12,1294600.0
225,2020-08-13,2329000.0
226,2020-08-14,2937900.0
227,2020-08-15,1130600.0
228,2020-08-16,244900.0
229,2020-08-17,4058800.0
230,2020-08-18,1920200.0
231,2020-08-19,2537800.0
232,2020-08-20,2145500.0
233,2020-08-21,1477400.0
234,2020-08-22,687300.0
235,2020-08-23,343400.0
236,2020-08-24,2168600.0
