,date,value
0,2020-01-01,398000.0
1,2020-01-02,504000.0
2,2020-01-03,1459000.0
3,2020-01-04,828600.0
4,2020-01-05,343000.0
5,2020-01-06,544000.0
6,2020-01-07,130000.0
7,2020-01-08,239000.0
8,2020-01-09,2910000.0
9,2020-01-10,1501000.0
10,2020-01-11,989000.0
11,2020-01-12,800000.0
12,2020-01-13,1538000.0
13,2020-01-14,2100000.0
14,2020-01-15,617000.0
15,2020-01-16,1325000.0
16,2020-01-17,2725000.0
17,2020-01-18,1756000.0
18,2020-01-19,2295000.0
19,2020-01-20,3772000.0
20,2020-01-21,1927000.0
21,2020-01-22,3180000.0
22,2020-01-23,5938000.0
23,2020-01-24,2567300.0
24,2020-01-25,2381000.0
25,2020-01-26,3766000.0
26,2020-01-27,1400000.0
27,2020-01-28,2789000.0
28,2020-01-29,3080000.0
29,2020-01-30,3761000.0
30,2020-01-31,4036000.0
31,2020-02-01,2486000.0
32,2020-02-02,944000.0
33,2020-02-03,4266000.0
34,2020-02-04,3444000.0
35,2020-02-05,3226000.0
36,2020-02-06,700000.0
37,2020-02-07,1717000.0
38,2020-02-08,567000.0
39,2020-02-09,444000.0
40,2020-02-10,5114000.0
41,2020-02-11,5196000.0
42,2020-02-12,4436000.0
43,2020-02-13,2000000.0
44,2020-02-14,1982000.0
45,2020-02-15,3189000.0
46,2020-02-16,808000.0
47,2020-02-17,4469000.0
48,2020-02-18,3244300.0
49,2020-02-19,3671000.0
50,2020-02-20,2260000.0
51,2020-02-21,1842000.0
52,2020-02-22,1638000.0
53,2020-02-23,719000.0
54,2020-02-24,415000.0
55,2020-02-25,3456000.0
56,2020-02-26,4638000.0
57,2020-02-27,5181000.0
58,2020-02-28,3913000.0
59,2020-02-29,1475000.0
60,2020-03-01,4122000.0
61,2020-03-02,2782600.0
62,2020-03-03,3457000.0
63,2020-03-04,7068000.0
64,2020-03-05,3172000.0
65,2020-03-06,2909000.0
66,2020-03-07,2073000.0
67,2020-03-08,1935000.0
68,2020-03-09,1913000.0
69,2020-03-10,4175000.0
70,2020-03-11,4058000.0
71,2020-03-12,4165000.0
72,2020-03-13,3714000.0
73,2020-03-14,2681000.0
74,2020-03-15,2078000.0
75,2020-03-16,6546000.0
76,2020-03-17,4140000.0
77,2020-03-18,3707000.0
78,2020-03-19,6108000.0
79,2020-03-20,6709000.0
80,2020-03-21,1577000.0
81,2020-03-22,1081000.0
82,2020-03-23,5038000.0
83,2020-03-24,5037000.0
84,2020-03-25,2297000.0
85,2020-03-26,3885000.0
86,2020-03-27,6295000.0
87,2020-03-28,1460000.0
88,2020-03-29,2025000.0
89,2020-03-30,5434000.0
90,2020-03-31,1127000.0
91,2020-04-01,2099000.0
92,2020-04-02,1938000.0
93,2020-04-03,792000.0
94,2020-04-04,1389000.0
95,2020-04-05,1598000.0
96,2020-04-06,2410000.0
97,2020-04-07,400000.0
98,2020-04-08,1426000.0
99,2020-04-09,1997000.0
100,2020-04-10,2537000.0
101,2020-04-11,872000.0
102,2020-04-12,3263000.0
103,2020-04-13,2759000.0
104,2020-04-14,2087000.0
105,2020-04-15,2358000.0
106,2020-04-16,968000.0
107,2020-04-17,2532000.0
108,2020-04-18,973000.0
109,2020-04-19,650000.0
110,2020-04-20,1768000.0
111,2020-04-21,2425000.0
112,2020-04-22,3099000.0
113,2020-04-23,2496000.0
114,2020-04-24,1995000.0
115,2020-04-25,255000.0
116,2020-04-26,1301000.0
117,2020-04-27,2743000.0
