,date,value
0,2017-01-02,6.0
1,2017-01-03,6.0
2,2017-01-04,8.0
3,2017-01-05,19.0
4,2017-01-06,24.0
5,2017-01-07,0.0
6,2017-01-08,0.0
7,2017-01-09,2.0
8,2017-01-10,4.0
9,2017-01-11,5.0
10,2017-01-12,4.0
11,2017-01-13,8.0
12,2017-01-14,0.0
13,2017-01-15,0.0
14,2017-01-16,5.0
15,2017-01-17,5.0
16,2017-01-18,4.0
17,2017-01-19,5.0
18,2017-01-20,5.0
19,2017-01-21,0.0
20,2017-01-22,0.0
21,2017-01-23,3.0
22,2017-01-24,6.0
23,2017-01-25,1.0
24,2017-01-26,4.0
25,2017-01-27,3.0
26,2017-01-28,0.0
27,2017-01-29,0.0
28,2017-01-30,1.0
29,2017-01-31,12.0
30,2017-02-01,13.0
31,2017-02-02,10.0
32,2017-02-03,9.0
33,2017-02-04,1.0
34,2017-02-05,0.0
35,2017-02-06,13.0
36,2017-02-07,1.0
37,2017-02-08,5.0
38,2017-02-09,9.0
39,2017-02-10,7.0
40,2017-02-11,0.0
41,2017-02-12,0.0
42,2017-02-13,9.0
43,2017-02-14,7.0
44,2017-02-15,2.0
45,2017-02-16,5.0
46,2017-02-17,7.0
47,2017-02-18,0.0
48,2017-02-19,0.0
49,2017-02-20,4.0
50,2017-02-21,3.0
51,2017-02-22,6.0
52,2017-02-23,7.0
53,2017-02-24,1.0
54,2017-02-25,0.0
55,2017-02-26,0.0
56,2017-02-27,2.0
57,2017-02-28,4.0
58,2017-03-01,11.0
59,2017-03-02,5.0
60,2017-03-03,3.0
61,2017-03-04,0.0
62,2017-03-05,0.0
63,2017-03-06,5.0
64,2017-03-07,11.0
65,2017-03-08,11.0
66,2017-03-09,6.0
67,2017-03-10,4.0
68,2017-03-11,0.0
69,2017-03-12,0.0
70,2017-03-13,6.0
71,2017-03-14,3.0
72,2017-03-15,5.0
73,2017-03-16,8.0
74,2017-03-17,2.0
75,2017-03-18,0.0
76,2017-03-19,0.0
77,2017-03-20,4.0
78,2017-03-21,6.0
79,2017-03-22,1.0
80,2017-03-23,3.0
81,2017-03-24,3.0
82,2017-03-25,0.0
83,2017-03-26,0.0
84,2017-03-27,3.0
85,2017-03-28,1.0
86,2017-03-29,4.0
87,2017-03-30,10.0
88,2017-03-31,7.0
89,2017-04-01,0.0
90,2017-04-02,0.0
91,2017-04-03,9.0
92,2017-04-04,3.0
93,2017-04-05,10.0
94,2017-04-06,9.0
95,2017-04-07,14.0
96,2017-04-08,0.0
97,2017-04-09,0.0
98,2017-04-10,3.0
99,2017-04-11,5.0
100,2017-04-12,3.0
101,2017-04-13,0.0
102,2017-04-14,0.0
103,2017-04-15,0.0
104,2017-04-16,0.0
105,2017-04-17,0.0
106,2017-04-18,6.0
107,2017-04-19,3.0
108,2017-04-20,11.0
109,2017-04-21,4.0
110,2017-04-22,0.0
111,2017-04-23,0.0
112,2017-04-24,3.0
113,2017-04-25,6.0
114,2017-04-26,8.0
115,2017-04-27,11.0
116,2017-04-28,20.0
117,2017-04-29,0.0
118,2017-04-30,0.0
119,2017-05-01,13.0
120,2017-05-02,27.0
121,2017-05-03,13.0
