,date,value
0,2017-01-01,48.0
1,2017-01-02,111.0
2,2017-01-03,86.0
3,2017-01-04,79.0
4,2017-01-05,89.0
5,2017-01-06,103.0
6,2017-01-07,86.0
7,2017-01-08,70.0
8,2017-01-09,90.0
9,2017-01-10,74.0
10,2017-01-11,80.0
11,2017-01-12,98.0
12,2017-01-13,87.0
13,2017-01-14,88.0
14,2017-01-15,48.0
15,2017-01-16,75.0
16,2017-01-17,77.0
17,2017-01-18,69.0
18,2017-01-19,114.0
19,2017-01-20,103.0
20,2017-01-21,66.0
21,2017-01-22,45.0
22,2017-01-23,79.0
23,2017-01-24,70.0
24,2017-01-25,68.0
25,2017-01-26,88.0
26,2017-01-27,87.0
27,2017-01-28,81.0
28,2017-01-29,58.0
29,2017-01-30,85.0
30,2017-01-31,129.0
31,2017-02-01,132.0
32,2017-02-02,88.0
33,2017-02-03,115.0
34,2017-02-04,79.0
35,2017-02-05,49.0
36,2017-02-06,76.0
37,2017-02-07,56.0
38,2017-02-08,75.0
39,2017-02-09,79.0
40,2017-02-10,104.0
41,2017-02-11,47.0
42,2017-02-12,50.0
43,2017-02-13,73.0
44,2017-02-14,85.0
45,2017-02-15,99.0
46,2017-02-16,87.0
47,2017-02-17,124.0
48,2017-02-18,85.0
49,2017-02-19,57.0
50,2017-02-20,93.0
51,2017-02-21,93.0
52,2017-02-22,98.0
53,2017-02-23,96.0
54,2017-02-24,102.0
55,2017-02-25,62.0
56,2017-02-26,51.0
57,2017-02-27,72.0
58,2017-02-28,121.0
59,2017-03-01,124.0
60,2017-03-02,146.0
61,2017-03-03,109.0
62,2017-03-04,118.0
63,2017-03-05,43.0
64,2017-03-06,85.0
65,2017-03-07,96.0
66,2017-03-08,95.0
67,2017-03-09,120.0
68,2017-03-10,139.0
69,2017-03-11,102.0
70,2017-03-12,67.0
71,2017-03-13,74.0
72,2017-03-14,76.0
73,2017-03-15,99.0
74,2017-03-16,89.0
75,2017-03-17,117.0
76,2017-03-18,86.0
77,2017-03-19,51.0
78,2017-03-20,80.0
79,2017-03-21,71.0
80,2017-03-22,73.0
81,2017-03-23,121.0
82,2017-03-24,117.0
83,2017-03-25,97.0
84,2017-03-26,57.0
85,2017-03-27,69.0
86,2017-03-28,79.0
87,2017-03-29,75.0
88,2017-03-30,99.0
89,2017-03-31,200.0
90,2017-04-01,152.0
91,2017-04-02,87.0
92,2017-04-03,108.0
93,2017-04-04,122.0
94,2017-04-05,120.0
95,2017-04-06,122.0
96,2017-04-07,138.0
97,2017-04-08,85.0
98,2017-04-09,56.0
99,2017-04-10,101.0
100,2017-04-11,120.0
101,2017-04-12,132.0
102,2017-04-13,84.0
103,2017-04-14,79.0
104,2017-04-15,94.0
105,2017-04-16,49.0
106,2017-04-17,67.0
107,2017-04-18,101.0
108,2017-04-19,93.0
109,2017-04-20,113.0
110,2017-04-21,129.0
111,2017-04-22,111.0
112,2017-04-23,74.0
113,2017-04-24,77.0
114,2017-04-25,116.0
115,2017-04-26,105.0
116,2017-04-27,109.0
117,2017-04-28,187.0
118,2017-04-29,112.0
119,2017-04-30,0.0
120,2017-05-01,113.0
121,2017-05-02,93.0
122,2017-05-03,118.0
123,2017-05-04,137.0
124,2017-05-05,170.0
125,2017-05-06,125.0
126,2017-05-07,85.0
127,2017-05-08,135.0
128,2017-05-09,111.0
129,2017-05-10,112.0
130,2017-05-11,202.0
131,2017-05-12,100.0
132,2017-05-13,119.0
133,2017-05-14,69.0
134,2017-05-15,96.0
135,2017-05-16,88.0
136,2017-05-17,88.0
137,2017-05-18,103.0
138,2017-05-19,110.0
139,2017-05-20,106.0
140,2017-05-21,57.0
141,2017-05-22,91.0
142,2017-05-23,88.0
143,2017-05-24,97.0
144,2017-05-25,79.0
145,2017-05-26,89.0
146,2017-05-27,64.0
147,2017-05-28,67.0
148,2017-05-29,103.0
149,2017-05-30,90.0
150,2017-05-31,140.0
151,2017-06-01,167.0
152,2017-06-02,183.0
153,2017-06-03,107.0
154,2017-06-04,79.0
155,2017-06-05,71.0
156,2017-06-06,103.0
157,2017-06-07,107.0
158,2017-06-08,96.0
159,2017-06-09,132.0
160,2017-06-10,90.0
161,2017-06-11,55.0
162,2017-06-12,80.0
163,2017-06-13,83.0
164,2017-06-14,98.0
165,2017-06-15,106.0
166,2017-06-16,118.0
167,2017-06-17,82.0
168,2017-06-18,55.0
169,2017-06-19,99.0
170,2017-06-20,73.0
171,2017-06-21,86.0
172,2017-06-22,93.0
173,2017-06-23,139.0
174,2017-06-24,73.0
175,2017-06-25,46.0
176,2017-06-26,101.0
177,2017-06-27,94.0
178,2017-06-28,94.0
179,2017-06-29,89.0
180,2017-06-30,224.0
181,2017-07-01,104.0
182,2017-07-02,76.0
183,2017-07-03,111.0
184,2017-07-04,109.0
185,2017-07-05,97.0
186,2017-07-06,118.0
187,2017-07-07,127.0
188,2017-07-08,73.0
189,2017-07-09,60.0
190,2017-07-10,96.0
191,2017-07-11,59.0
192,2017-07-12,95.0
193,2017-07-13,101.0
194,2017-07-14,123.0
195,2017-07-15,77.0
196,2017-07-16,59.0
197,2017-07-17,75.0
198,2017-07-18,102.0
199,2017-07-19,70.0
200,2017-07-20,79.0
201,2017-07-21,89.0
202,2017-07-22,68.0
203,2017-07-23,44.0
204,2017-07-24,83.0
205,2017-07-25,83.0
206,2017-07-26,64.0
207,2017-07-27,87.0
208,2017-07-28,119.0
209,2017-07-29,58.0
210,2017-07-30,52.0
211,2017-07-31,126.0
212,2017-08-01,105.0
213,2017-08-02,99.0
214,2017-08-03,101.0
215,2017-08-04,132.0
216,2017-08-05,91.0
217,2017-08-06,43.0
218,2017-08-07,101.0
219,2017-08-08,115.0
220,2017-08-09,87.0
221,2017-08-10,93.0
222,2017-08-11,122.0
223,2017-08-12,75.0
224,2017-08-13,56.0
225,2017-08-14,94.0
226,2017-08-15,68.0
227,2017-08-16,80.0
228,2017-08-17,83.0
229,2017-08-18,100.0
230,2017-08-19,96.0
231,2017-08-20,43.0
232,2017-08-21,75.0
233,2017-08-22,84.0
234,2017-08-23,87.0
235,2017-08-24,84.0
236,2017-08-25,95.0
237,2017-08-26,107.0
238,2017-08-27,58.0
239,2017-08-28,72.0
240,2017-08-29,55.0
241,2017-08-30,98.0
242,2017-08-31,176.0
243,2017-09-01,157.0
244,2017-09-02,62.0
245,2017-09-03,0.0
246,2017-09-04,0.0
247,2017-09-05,73.0
248,2017-09-06,115.0
249,2017-09-07,101.0
250,2017-09-08,117.0
251,2017-09-09,86.0
252,2017-09-10,73.0
253,2017-09-11,71.0
254,2017-09-12,76.0
255,2017-09-13,84.0
256,2017-09-14,98.0
257,2017-09-15,112.0
258,2017-09-16,94.0
259,2017-09-17,65.0
260,2017-09-18,78.0
261,2017-09-19,84.0
262,2017-09-20,84.0
263,2017-09-21,99.0
264,2017-09-22,121.0
265,2017-09-23,83.0
266,2017-09-24,66.0
267,2017-09-25,95.0
268,2017-09-26,88.0
269,2017-09-27,85.0
270,2017-09-28,99.0
271,2017-09-29,217.0
272,2017-09-30,129.0
273,2017-10-01,77.0
274,2017-10-02,101.0
275,2017-10-03,96.0
276,2017-10-04,107.0
277,2017-10-05,119.0
278,2017-10-06,123.0
279,2017-10-07,89.0
280,2017-10-08,89.0
281,2017-10-09,86.0
282,2017-10-10,96.0
283,2017-10-11,97.0
284,2017-10-12,97.0
285,2017-10-13,122.0
286,2017-10-14,69.0
287,2017-10-15,67.0
288,2017-10-16,89.0
289,2017-10-17,82.0
290,2017-10-18,90.0
291,2017-10-19,107.0
292,2017-10-20,108.0
293,2017-10-21,68.0
294,2017-10-22,56.0
295,2017-10-23,66.0
296,2017-10-24,65.0
297,2017-10-25,81.0
298,2017-10-26,85.0
299,2017-10-27,119.0
300,2017-10-28,77.0
301,2017-10-29,71.0
302,2017-10-30,89.0
303,2017-10-31,150.0
304,2017-11-01,142.0
305,2017-11-02,117.0
306,2017-11-03,119.0
307,2017-11-04,93.0
308,2017-11-05,78.0
309,2017-11-06,91.0
310,2017-11-07,91.0
311,2017-11-08,86.0
312,2017-11-09,83.0
313,2017-11-10,135.0
314,2017-11-11,101.0
315,2017-11-12,72.0
316,2017-11-13,91.0
317,2017-11-14,74.0
318,2017-11-15,105.0
319,2017-11-16,123.0
320,2017-11-17,124.0
321,2017-11-18,79.0
322,2017-11-19,55.0
323,2017-11-20,78.0
324,2017-11-21,109.0
325,2017-11-22,87.0
326,2017-11-23,106.0
327,2017-11-24,122.0
328,2017-11-25,88.0
329,2017-11-26,65.0
330,2017-11-27,88.0
331,2017-11-28,80.0
332,2017-11-29,95.0
333,2017-11-30,211.0
334,2017-12-01,174.0
335,2017-12-02,111.0
336,2017-12-03,93.0
337,2017-12-04,104.0
338,2017-12-05,103.0
339,2017-12-06,128.0
340,2017-12-07,119.0
341,2017-12-08,128.0
342,2017-12-09,109.0
343,2017-12-10,68.0
344,2017-12-11,94.0
345,2017-12-12,84.0
346,2017-12-13,91.0
347,2017-12-14,94.0
348,2017-12-15,123.0
349,2017-12-16,91.0
350,2017-12-17,69.0
351,2017-12-18,92.0
352,2017-12-19,96.0
353,2017-12-20,126.0
354,2017-12-21,134.0
355,2017-12-22,157.0
356,2017-12-23,115.0
357,2017-12-24,42.0
358,2017-12-25,33.0
359,2017-12-26,39.0
360,2017-12-27,62.0
361,2017-12-28,77.0
362,2017-12-29,133.0
363,2017-12-30,95.0
364,2017-12-31,59.0
