,date,value
0,2017-01-01,27.0
1,2017-01-02,100.0
2,2017-01-03,0.0
3,2017-01-04,63.0
4,2017-01-05,58.0
5,2017-01-06,81.0
6,2017-01-07,56.0
7,2017-01-08,36.0
8,2017-01-09,64.0
9,2017-01-10,59.0
10,2017-01-11,47.0
11,2017-01-12,56.0
12,2017-01-13,72.0
13,2017-01-14,46.0
14,2017-01-15,28.0
15,2017-01-16,61.0
16,2017-01-17,51.0
17,2017-01-18,59.0
18,2017-01-19,50.0
19,2017-01-20,86.0
20,2017-01-21,51.0
21,2017-01-22,31.0
22,2017-01-23,79.0
23,2017-01-24,61.0
24,2017-01-25,62.0
25,2017-01-26,75.0
26,2017-01-27,73.0
27,2017-01-28,28.0
28,2017-01-29,30.0
29,2017-01-30,51.0
30,2017-01-31,169.0
31,2017-02-01,90.0
32,2017-02-02,80.0
33,2017-02-03,95.0
34,2017-02-04,62.0
35,2017-02-05,56.0
36,2017-02-06,77.0
37,2017-02-07,57.0
38,2017-02-08,57.0
39,2017-02-09,84.0
40,2017-02-10,92.0
41,2017-02-11,51.0
42,2017-02-12,42.0
43,2017-02-13,61.0
44,2017-02-14,72.0
45,2017-02-15,68.0
46,2017-02-16,61.0
47,2017-02-17,94.0
48,2017-02-18,49.0
49,2017-02-19,37.0
50,2017-02-20,64.0
51,2017-02-21,64.0
52,2017-02-22,53.0
53,2017-02-23,75.0
54,2017-02-24,83.0
55,2017-02-25,55.0
56,2017-02-26,38.0
57,2017-02-27,52.0
58,2017-02-28,147.0
59,2017-03-01,111.0
60,2017-03-02,94.0
61,2017-03-03,103.0
62,2017-03-04,71.0
63,2017-03-05,62.0
64,2017-03-06,64.0
65,2017-03-07,60.0
66,2017-03-08,63.0
67,2017-03-09,72.0
68,2017-03-10,71.0
69,2017-03-11,53.0
70,2017-03-12,52.0
71,2017-03-13,3.0
72,2017-03-14,3.0
73,2017-03-15,0.0
74,2017-03-16,9.0
75,2017-03-17,39.0
76,2017-03-18,69.0
77,2017-03-19,36.0
78,2017-03-20,62.0
79,2017-03-21,36.0
80,2017-03-22,75.0
81,2017-03-23,75.0
82,2017-03-24,72.0
83,2017-03-25,55.0
84,2017-03-26,43.0
85,2017-03-27,51.0
86,2017-03-28,58.0
87,2017-03-29,53.0
88,2017-03-30,88.0
89,2017-03-31,188.0
90,2017-04-01,90.0
91,2017-04-02,75.0
92,2017-04-03,123.0
93,2017-04-04,96.0
94,2017-04-05,71.0
95,2017-04-06,85.0
96,2017-04-07,4.0
97,2017-04-08,0.0
98,2017-04-09,0.0
99,2017-04-10,57.0
100,2017-04-11,102.0
101,2017-04-12,115.0
102,2017-04-13,61.0
103,2017-04-14,45.0
104,2017-04-15,65.0
105,2017-04-16,38.0
106,2017-04-17,50.0
107,2017-04-18,94.0
108,2017-04-19,88.0
109,2017-04-20,115.0
110,2017-04-21,112.0
111,2017-04-22,70.0
112,2017-04-23,35.0
113,2017-04-24,46.0
114,2017-04-25,76.0
115,2017-04-26,75.0
116,2017-04-27,84.0
117,2017-04-28,177.0
118,2017-04-29,100.0
119,2017-04-30,61.0
120,2017-05-01,127.0
121,2017-05-02,91.0
122,2017-05-03,88.0
123,2017-05-04,95.0
124,2017-05-05,87.0
125,2017-05-06,77.0
126,2017-05-07,5.0
127,2017-05-08,59.0
128,2017-05-09,56.0
129,2017-05-10,0.0
130,2017-05-11,108.0
131,2017-05-12,91.0
132,2017-05-13,76.0
133,2017-05-14,4.0
134,2017-05-15,96.0
135,2017-05-16,59.0
136,2017-05-17,82.0
137,2017-05-18,87.0
138,2017-05-19,106.0
139,2017-05-20,59.0
