,date,value
0,2017-01-01,56.0
1,2017-01-02,3.0
2,2017-01-03,0.0
3,2017-01-04,169.0
4,2017-01-05,156.0
5,2017-01-06,148.0
6,2017-01-07,120.0
7,2017-01-08,81.0
8,2017-01-09,124.0
9,2017-01-10,97.0
10,2017-01-11,116.0
11,2017-01-12,127.0
12,2017-01-13,159.0
13,2017-01-14,137.0
14,2017-01-15,88.0
15,2017-01-16,110.0
16,2017-01-17,122.0
17,2017-01-18,134.0
18,2017-01-19,150.0
19,2017-01-20,204.0
20,2017-01-21,142.0
21,2017-01-22,81.0
22,2017-01-23,104.0
23,2017-01-24,103.0
24,2017-01-25,125.0
25,2017-01-26,144.0
26,2017-01-27,167.0
27,2017-01-28,116.0
28,2017-01-29,93.0
29,2017-01-30,123.0
30,2017-01-31,319.0
31,2017-02-01,211.0
32,2017-02-02,205.0
33,2017-02-03,213.0
34,2017-02-04,129.0
35,2017-02-05,117.0
36,2017-02-06,160.0
37,2017-02-07,115.0
38,2017-02-08,156.0
39,2017-02-09,149.0
40,2017-02-10,161.0
41,2017-02-11,114.0
42,2017-02-12,84.0
43,2017-02-13,127.0
44,2017-02-14,122.0
45,2017-02-15,110.0
46,2017-02-16,131.0
47,2017-02-17,165.0
48,2017-02-18,101.0
49,2017-02-19,92.0
50,2017-02-20,106.0
51,2017-02-21,109.0
52,2017-02-22,124.0
53,2017-02-23,151.0
54,2017-02-24,181.0
55,2017-02-25,119.0
56,2017-02-26,82.0
57,2017-02-27,131.0
58,2017-02-28,278.0
59,2017-03-01,244.0
60,2017-03-02,189.0
61,2017-03-03,209.0
62,2017-03-04,157.0
63,2017-03-05,87.0
64,2017-03-06,133.0
65,2017-03-07,120.0
66,2017-03-08,132.0
67,2017-03-09,171.0
68,2017-03-10,211.0
69,2017-03-11,126.0
70,2017-03-12,87.0
71,2017-03-13,119.0
72,2017-03-14,147.0
73,2017-03-15,132.0
74,2017-03-16,151.0
75,2017-03-17,146.0
76,2017-03-18,118.0
77,2017-03-19,74.0
78,2017-03-20,141.0
79,2017-03-21,116.0
80,2017-03-22,125.0
81,2017-03-23,146.0
82,2017-03-24,169.0
83,2017-03-25,117.0
84,2017-03-26,91.0
85,2017-03-27,114.0
86,2017-03-28,101.0
87,2017-03-29,103.0
88,2017-03-30,151.0
89,2017-03-31,288.0
90,2017-04-01,0.0
91,2017-04-02,125.0
92,2017-04-03,258.0
93,2017-04-04,145.0
94,2017-04-05,159.0
95,2017-04-06,148.0
96,2017-04-07,208.0
97,2017-04-08,165.0
98,2017-04-09,104.0
99,2017-04-10,145.0
100,2017-04-11,181.0
101,2017-04-12,210.0
102,2017-04-13,128.0
103,2017-04-14,110.0
104,2017-04-15,129.0
105,2017-04-16,70.0
106,2017-04-17,119.0
107,2017-04-18,165.0
108,2017-04-19,134.0
109,2017-04-20,170.0
110,2017-04-21,203.0
111,2017-04-22,123.0
112,2017-04-23,95.0
113,2017-04-24,128.0
114,2017-04-25,140.0
115,2017-04-26,139.0
116,2017-04-27,152.0
117,2017-04-28,356.0
118,2017-04-29,179.0
119,2017-04-30,189.0
120,2017-05-01,204.0
121,2017-05-02,162.0
122,2017-05-03,180.0
123,2017-05-04,182.0
124,2017-05-05,213.0
125,2017-05-06,216.0
126,2017-05-07,50.0
127,2017-05-08,167.0
128,2017-05-09,147.0
129,2017-05-10,165.0
130,2017-05-11,230.0
131,2017-05-12,145.0
