,date,value
0,2017-01-01,29.0
1,2017-01-02,92.0
2,2017-01-03,75.0
3,2017-01-04,56.0
4,2017-01-05,71.0
5,2017-01-06,64.0
6,2017-01-07,58.0
7,2017-01-08,64.0
8,2017-01-09,64.0
9,2017-01-10,58.0
10,2017-01-11,52.0
11,2017-01-12,58.0
12,2017-01-13,72.0
13,2017-01-14,69.0
14,2017-01-15,51.0
15,2017-01-16,45.0
16,2017-01-17,64.0
17,2017-01-18,54.0
18,2017-01-19,59.0
19,2017-01-20,81.0
20,2017-01-21,51.0
21,2017-01-22,47.0
22,2017-01-23,49.0
23,2017-01-24,65.0
24,2017-01-25,75.0
25,2017-01-26,67.0
26,2017-01-27,64.0
27,2017-01-28,60.0
28,2017-01-29,48.0
29,2017-01-30,54.0
30,2017-01-31,129.0
31,2017-02-01,109.0
32,2017-02-02,89.0
33,2017-02-03,103.0
34,2017-02-04,67.0
35,2017-02-05,53.0
36,2017-02-06,69.0
37,2017-02-07,60.0
38,2017-02-08,65.0
39,2017-02-09,57.0
40,2017-02-10,87.0
41,2017-02-11,10.0
42,2017-02-12,0.0
43,2017-02-13,68.0
44,2017-02-14,58.0
45,2017-02-15,61.0
46,2017-02-16,77.0
47,2017-02-17,78.0
48,2017-02-18,60.0
49,2017-02-19,44.0
50,2017-02-20,66.0
51,2017-02-21,63.0
52,2017-02-22,65.0
53,2017-02-23,86.0
54,2017-02-24,75.0
55,2017-02-25,55.0
56,2017-02-26,49.0
57,2017-02-27,65.0
58,2017-02-28,114.0
59,2017-03-01,100.0
60,2017-03-02,113.0
61,2017-03-03,76.0
62,2017-03-04,66.0
63,2017-03-05,54.0
64,2017-03-06,70.0
65,2017-03-07,64.0
66,2017-03-08,72.0
67,2017-03-09,92.0
68,2017-03-10,80.0
69,2017-03-11,79.0
70,2017-03-12,52.0
71,2017-03-13,60.0
72,2017-03-14,56.0
73,2017-03-15,54.0
74,2017-03-16,81.0
75,2017-03-17,80.0
76,2017-03-18,65.0
77,2017-03-19,45.0
78,2017-03-20,63.0
79,2017-03-21,55.0
80,2017-03-22,70.0
81,2017-03-23,75.0
82,2017-03-24,83.0
83,2017-03-25,69.0
84,2017-03-26,62.0
85,2017-03-27,58.0
86,2017-03-28,71.0
87,2017-03-29,60.0
88,2017-03-30,76.0
89,2017-03-31,166.0
90,2017-04-01,99.0
91,2017-04-02,117.0
92,2017-04-03,100.0
93,2017-04-04,101.0
94,2017-04-05,82.0
95,2017-04-06,66.0
96,2017-04-07,106.0
97,2017-04-08,90.0
98,2017-04-09,49.0
99,2017-04-10,69.0
100,2017-04-11,95.0
101,2017-04-12,84.0
102,2017-04-13,79.0
103,2017-04-14,62.0
104,2017-04-15,78.0
105,2017-04-16,47.0
106,2017-04-17,60.0
107,2017-04-18,75.0
108,2017-04-19,76.0
109,2017-04-20,87.0
110,2017-04-21,92.0
111,2017-04-22,80.0
112,2017-04-23,58.0
113,2017-04-24,67.0
114,2017-04-25,71.0
115,2017-04-26,73.0
116,2017-04-27,94.0
117,2017-04-28,159.0
118,2017-04-29,2.0
119,2017-04-30,0.0
120,2017-05-01,65.0
121,2017-05-02,0.0
122,2017-05-03,0.0
123,2017-05-04,0.0
124,2017-05-05,41.0
125,2017-05-06,79.0
126,2017-05-07,78.0
127,2017-05-08,97.0
128,2017-05-09,48.0
129,2017-05-10,99.0
130,2017-05-11,140.0
131,2017-05-12,84.0
132,2017-05-13,81.0
133,2017-05-14,69.0
134,2017-05-15,79.0
135,2017-05-16,67.0
136,2017-05-17,67.0
137,2017-05-18,77.0
138,2017-05-19,64.0
139,2017-05-20,84.0
140,2017-05-21,69.0
141,2017-05-22,70.0
142,2017-05-23,92.0
143,2017-05-24,73.0
144,2017-05-25,65.0
145,2017-05-26,71.0
146,2017-05-27,66.0
147,2017-05-28,54.0
148,2017-05-29,87.0
149,2017-05-30,85.0
150,2017-05-31,152.0
151,2017-06-01,314.0
152,2017-06-02,124.0
153,2017-06-03,0.0
154,2017-06-04,0.0
155,2017-06-05,0.0
156,2017-06-06,0.0
157,2017-06-07,0.0
158,2017-06-08,0.0
159,2017-06-09,66.0
160,2017-06-10,74.0
161,2017-06-11,69.0
162,2017-06-12,62.0
163,2017-06-13,63.0
164,2017-06-14,77.0
165,2017-06-15,91.0
166,2017-06-16,86.0
167,2017-06-17,77.0
168,2017-06-18,41.0
169,2017-06-19,98.0
170,2017-06-20,91.0
171,2017-06-21,70.0
172,2017-06-22,87.0
173,2017-06-23,111.0
174,2017-06-24,70.0
175,2017-06-25,49.0
176,2017-06-26,68.0
177,2017-06-27,67.0
178,2017-06-28,44.0
179,2017-06-29,82.0
180,2017-06-30,160.0
181,2017-07-01,87.0
182,2017-07-02,66.0
183,2017-07-03,101.0
184,2017-07-04,71.0
185,2017-07-05,97.0
186,2017-07-06,85.0
187,2017-07-07,106.0
188,2017-07-08,88.0
189,2017-07-09,68.0
190,2017-07-10,108.0
191,2017-07-11,89.0
192,2017-07-12,65.0
193,2017-07-13,86.0
194,2017-07-14,95.0
195,2017-07-15,79.0
196,2017-07-16,50.0
197,2017-07-17,75.0
198,2017-07-18,169.0
199,2017-07-19,76.0
200,2017-07-20,84.0
201,2017-07-21,72.0
202,2017-07-22,81.0
203,2017-07-23,52.0
204,2017-07-24,80.0
205,2017-07-25,98.0
206,2017-07-26,111.0
207,2017-07-27,86.0
208,2017-07-28,60.0
209,2017-07-29,0.0
210,2017-07-30,0.0
211,2017-07-31,135.0
212,2017-08-01,101.0
213,2017-08-02,104.0
214,2017-08-03,82.0
215,2017-08-04,70.0
216,2017-08-05,76.0
217,2017-08-06,58.0
218,2017-08-07,70.0
219,2017-08-08,65.0
220,2017-08-09,88.0
221,2017-08-10,25.0
222,2017-08-11,42.0
223,2017-08-12,76.0
224,2017-08-13,49.0
225,2017-08-14,67.0
226,2017-08-15,69.0
227,2017-08-16,64.0
228,2017-08-17,90.0
229,2017-08-18,84.0
230,2017-08-19,70.0
231,2017-08-20,50.0
232,2017-08-21,85.0
233,2017-08-22,86.0
234,2017-08-23,58.0
235,2017-08-24,105.0
236,2017-08-25,93.0
237,2017-08-26,59.0
238,2017-08-27,44.0
239,2017-08-28,56.0
240,2017-08-29,54.0
241,2017-08-30,62.0
242,2017-08-31,155.0
243,2017-09-01,113.0
244,2017-09-02,82.0
245,2017-09-03,34.0
246,2017-09-04,54.0
247,2017-09-05,84.0
248,2017-09-06,74.0
249,2017-09-07,91.0
250,2017-09-08,66.0
251,2017-09-09,15.0
252,2017-09-10,0.0
253,2017-09-11,34.0
254,2017-09-12,59.0
255,2017-09-13,67.0
256,2017-09-14,75.0
257,2017-09-15,91.0
258,2017-09-16,53.0
259,2017-09-17,41.0
260,2017-09-18,70.0
261,2017-09-19,59.0
262,2017-09-20,74.0
263,2017-09-21,83.0
264,2017-09-22,86.0
265,2017-09-23,56.0
266,2017-09-24,50.0
267,2017-09-25,58.0
268,2017-09-26,57.0
269,2017-09-27,68.0
270,2017-09-28,85.0
271,2017-09-29,147.0
272,2017-09-30,40.0
273,2017-10-01,0.0
274,2017-10-02,65.0
275,2017-10-03,61.0
276,2017-10-04,42.0
277,2017-10-05,71.0
278,2017-10-06,89.0
279,2017-10-07,69.0
280,2017-10-08,45.0
281,2017-10-09,56.0
282,2017-10-10,68.0
283,2017-10-11,69.0
284,2017-10-12,96.0
285,2017-10-13,46.0
286,2017-10-14,58.0
287,2017-10-15,61.0
288,2017-10-16,71.0
289,2017-10-17,61.0
290,2017-10-18,73.0
291,2017-10-19,65.0
292,2017-10-20,84.0
293,2017-10-21,32.0
294,2017-10-22,0.0
295,2017-10-23,56.0
296,2017-10-24,63.0
297,2017-10-25,69.0
298,2017-10-26,67.0
299,2017-10-27,73.0
300,2017-10-28,64.0
301,2017-10-29,0.0
302,2017-10-30,63.0
303,2017-10-31,120.0
304,2017-11-01,115.0
305,2017-11-02,111.0
306,2017-11-03,85.0
307,2017-11-04,79.0
308,2017-11-05,54.0
309,2017-11-06,79.0
310,2017-11-07,79.0
311,2017-11-08,74.0
312,2017-11-09,69.0
313,2017-11-10,94.0
314,2017-11-11,48.0
315,2017-11-12,56.0
316,2017-11-13,66.0
317,2017-11-14,54.0
318,2017-11-15,58.0
319,2017-11-16,73.0
320,2017-11-17,67.0
321,2017-11-18,82.0
322,2017-11-19,44.0
323,2017-11-20,69.0
324,2017-11-21,66.0
325,2017-11-22,70.0
326,2017-11-23,91.0
327,2017-11-24,91.0
328,2017-11-25,68.0
329,2017-11-26,46.0
330,2017-11-27,72.0
331,2017-11-28,55.0
332,2017-11-29,79.0
333,2017-11-30,137.0
334,2017-12-01,122.0
335,2017-12-02,79.0
336,2017-12-03,58.0
337,2017-12-04,90.0
338,2017-12-05,72.0
339,2017-12-06,83.0
340,2017-12-07,96.0
341,2017-12-08,89.0
342,2017-12-09,68.0
343,2017-12-10,66.0
344,2017-12-11,73.0
345,2017-12-12,66.0
346,2017-12-13,70.0
347,2017-12-14,72.0
348,2017-12-15,104.0
349,2017-12-16,75.0
350,2017-12-17,59.0
351,2017-12-18,101.0
352,2017-12-19,85.0
353,2017-12-20,77.0
354,2017-12-21,103.0
355,2017-12-22,106.0
356,2017-12-23,70.0
357,2017-12-24,47.0
358,2017-12-25,29.0
359,2017-12-26,25.0
360,2017-12-27,53.0
361,2017-12-28,63.0
362,2017-12-29,108.0
363,2017-12-30,84.0
364,2017-12-31,43.0
