,date,value
0,2017-01-01,18.0
1,2017-01-02,66.0
2,2017-01-03,65.0
3,2017-01-04,65.0
4,2017-01-05,50.0
5,2017-01-06,63.0
6,2017-01-07,60.0
7,2017-01-08,36.0
8,2017-01-09,49.0
9,2017-01-10,39.0
10,2017-01-11,48.0
11,2017-01-12,45.0
12,2017-01-13,65.0
13,2017-01-14,65.0
14,2017-01-15,33.0
15,2017-01-16,49.0
16,2017-01-17,52.0
17,2017-01-18,0.0
18,2017-01-19,43.0
19,2017-01-20,75.0
20,2017-01-21,49.0
21,2017-01-22,38.0
22,2017-01-23,55.0
23,2017-01-24,54.0
24,2017-01-25,53.0
25,2017-01-26,63.0
26,2017-01-27,73.0
27,2017-01-28,51.0
28,2017-01-29,43.0
29,2017-01-30,71.0
30,2017-01-31,110.0
31,2017-02-01,91.0
32,2017-02-02,55.0
33,2017-02-03,93.0
34,2017-02-04,64.0
35,2017-02-05,37.0
36,2017-02-06,61.0
37,2017-02-07,42.0
38,2017-02-08,40.0
39,2017-02-09,65.0
40,2017-02-10,75.0
41,2017-02-11,49.0
42,2017-02-12,40.0
43,2017-02-13,44.0
44,2017-02-14,44.0
45,2017-02-15,66.0
46,2017-02-16,63.0
47,2017-02-17,79.0
48,2017-02-18,53.0
49,2017-02-19,40.0
50,2017-02-20,52.0
51,2017-02-21,60.0
52,2017-02-22,46.0
53,2017-02-23,70.0
54,2017-02-24,63.0
55,2017-02-25,44.0
56,2017-02-26,33.0
57,2017-02-27,55.0
58,2017-02-28,103.0
59,2017-03-01,103.0
60,2017-03-02,73.0
61,2017-03-03,85.0
62,2017-03-04,77.0
63,2017-03-05,47.0
64,2017-03-06,50.0
65,2017-03-07,67.0
66,2017-03-08,58.0
67,2017-03-09,75.0
68,2017-03-10,79.0
69,2017-03-11,68.0
70,2017-03-12,33.0
71,2017-03-13,62.0
72,2017-03-14,52.0
73,2017-03-15,59.0
74,2017-03-16,67.0
75,2017-03-17,76.0
76,2017-03-18,58.0
77,2017-03-19,10.0
78,2017-03-20,2.0
79,2017-03-21,0.0
80,2017-03-22,1.0
81,2017-03-23,49.0
82,2017-03-24,91.0
83,2017-03-25,53.0
84,2017-03-26,49.0
85,2017-03-27,61.0
86,2017-03-28,49.0
87,2017-03-29,39.0
88,2017-03-30,74.0
89,2017-03-31,132.0
90,2017-04-01,79.0
91,2017-04-02,57.0
92,2017-04-03,87.0
93,2017-04-04,77.0
94,2017-04-05,82.0
95,2017-04-06,83.0
96,2017-04-07,96.0
97,2017-04-08,70.0
98,2017-04-09,42.0
99,2017-04-10,62.0
100,2017-04-11,78.0
101,2017-04-12,98.0
102,2017-04-13,43.0
103,2017-04-14,52.0
104,2017-04-15,62.0
105,2017-04-16,45.0
106,2017-04-17,50.0
107,2017-04-18,74.0
108,2017-04-19,60.0
109,2017-04-20,72.0
110,2017-04-21,84.0
111,2017-04-22,85.0
112,2017-04-23,32.0
113,2017-04-24,47.0
114,2017-04-25,60.0
115,2017-04-26,73.0
116,2017-04-27,82.0
117,2017-04-28,115.0
118,2017-04-29,114.0
119,2017-04-30,82.0
120,2017-05-01,111.0
121,2017-05-02,87.0
122,2017-05-03,78.0
123,2017-05-04,61.0
124,2017-05-05,121.0
125,2017-05-06,77.0
126,2017-05-07,53.0
127,2017-05-08,63.0
128,2017-05-09,75.0
129,2017-05-10,88.0
130,2017-05-11,167.0
131,2017-05-12,137.0
132,2017-05-13,139.0
133,2017-05-14,72.0
134,2017-05-15,89.0
135,2017-05-16,66.0
136,2017-05-17,51.0
137,2017-05-18,54.0
138,2017-05-19,74.0
139,2017-05-20,71.0
140,2017-05-21,39.0
141,2017-05-22,75.0
142,2017-05-23,67.0
143,2017-05-24,94.0
144,2017-05-25,71.0
145,2017-05-26,61.0
146,2017-05-27,56.0
147,2017-05-28,42.0
148,2017-05-29,59.0
149,2017-05-30,66.0
150,2017-05-31,99.0
151,2017-06-01,98.0
152,2017-06-02,119.0
153,2017-06-03,122.0
154,2017-06-04,64.0
155,2017-06-05,67.0
156,2017-06-06,80.0
157,2017-06-07,61.0
158,2017-06-08,70.0
159,2017-06-09,96.0
160,2017-06-10,106.0
161,2017-06-11,53.0
162,2017-06-12,58.0
163,2017-06-13,73.0
164,2017-06-14,82.0
165,2017-06-15,82.0
166,2017-06-16,93.0
167,2017-06-17,75.0
168,2017-06-18,39.0
169,2017-06-19,73.0
170,2017-06-20,69.0
171,2017-06-21,67.0
172,2017-06-22,85.0
173,2017-06-23,87.0
174,2017-06-24,62.0
175,2017-06-25,50.0
176,2017-06-26,75.0
177,2017-06-27,60.0
178,2017-06-28,61.0
179,2017-06-29,62.0
180,2017-06-30,154.0
181,2017-07-01,103.0
182,2017-07-02,59.0
183,2017-07-03,82.0
184,2017-07-04,82.0
185,2017-07-05,44.0
186,2017-07-06,43.0
187,2017-07-07,81.0
188,2017-07-08,70.0
189,2017-07-09,45.0
190,2017-07-10,67.0
191,2017-07-11,62.0
192,2017-07-12,66.0
193,2017-07-13,71.0
194,2017-07-14,84.0
195,2017-07-15,60.0
196,2017-07-16,35.0
197,2017-07-17,64.0
198,2017-07-18,103.0
199,2017-07-19,51.0
200,2017-07-20,54.0
201,2017-07-21,67.0
202,2017-07-22,64.0
203,2017-07-23,33.0
204,2017-07-24,71.0
205,2017-07-25,52.0
206,2017-07-26,65.0
207,2017-07-27,60.0
208,2017-07-28,84.0
209,2017-07-29,49.0
210,2017-07-30,58.0
211,2017-07-31,128.0
212,2017-08-01,63.0
213,2017-08-02,97.0
214,2017-08-03,93.0
215,2017-08-04,95.0
216,2017-08-05,81.0
217,2017-08-06,46.0
218,2017-08-07,60.0
219,2017-08-08,66.0
220,2017-08-09,74.0
221,2017-08-10,71.0
222,2017-08-11,101.0
223,2017-08-12,68.0
224,2017-08-13,56.0
225,2017-08-14,66.0
226,2017-08-15,59.0
227,2017-08-16,62.0
228,2017-08-17,78.0
229,2017-08-18,82.0
230,2017-08-19,103.0
231,2017-08-20,73.0
232,2017-08-21,67.0
233,2017-08-22,51.0
234,2017-08-23,69.0
235,2017-08-24,100.0
236,2017-08-25,160.0
237,2017-08-26,79.0
238,2017-08-27,71.0
239,2017-08-28,66.0
240,2017-08-29,76.0
241,2017-08-30,93.0
242,2017-08-31,159.0
243,2017-09-01,91.0
244,2017-09-02,108.0
245,2017-09-03,57.0
246,2017-09-04,94.0
247,2017-09-05,62.0
248,2017-09-06,60.0
249,2017-09-07,70.0
250,2017-09-08,95.0
251,2017-09-09,66.0
252,2017-09-10,52.0
253,2017-09-11,55.0
254,2017-09-12,56.0
255,2017-09-13,59.0
256,2017-09-14,60.0
257,2017-09-15,92.0
258,2017-09-16,66.0
259,2017-09-17,40.0
260,2017-09-18,57.0
261,2017-09-19,57.0
262,2017-09-20,71.0
263,2017-09-21,79.0
264,2017-09-22,90.0
265,2017-09-23,62.0
266,2017-09-24,58.0
267,2017-09-25,49.0
268,2017-09-26,57.0
269,2017-09-27,57.0
270,2017-09-28,76.0
271,2017-09-29,186.0
272,2017-09-30,115.0
273,2017-10-01,70.0
274,2017-10-02,64.0
275,2017-10-03,67.0
276,2017-10-04,66.0
277,2017-10-05,92.0
278,2017-10-06,96.0
279,2017-10-07,84.0
280,2017-10-08,59.0
281,2017-10-09,56.0
282,2017-10-10,72.0
283,2017-10-11,68.0
284,2017-10-12,53.0
285,2017-10-13,99.0
286,2017-10-14,75.0
287,2017-10-15,54.0
288,2017-10-16,59.0
289,2017-10-17,61.0
290,2017-10-18,60.0
291,2017-10-19,63.0
292,2017-10-20,91.0
293,2017-10-21,64.0
294,2017-10-22,46.0
295,2017-10-23,67.0
296,2017-10-24,56.0
297,2017-10-25,63.0
298,2017-10-26,84.0
299,2017-10-27,98.0
300,2017-10-28,66.0
